lon,lat,kg_class,bio5,bio14,elevation,presence
125.7029438501421,8.454492849962094,1.0,32.1,205.0,33.681778,0
120.20296585013955,15.904463049965557,2.0,34.9,8.0,63.712276,0
124.95294685014176,8.129494149961943,15.0,24.2,167.0,1915.5948,0
121.35296125014008,5.921169649960916,1.0,31.3,91.0,13.624601,0
121.23629505014003,15.354465249965301,2.0,30.8,35.0,420.0399,0
121.25296165014004,17.46279014996628,2.0,29.1,70.0,812.1543,0
125.15294605014185,12.487810049963969,1.0,31.5,143.0,54.100807,0
124.78628085014168,6.862832549961354,1.0,33.3,86.0,10.149808,0
124.55294845014157,10.071153049962845,1.0,32.4,56.0,14.614919,0
121.20296185014001,16.654460049965905,1.0,33.5,44.0,240.06798,0
121.78629285014028,16.087795649965642,1.0,32.9,132.0,51.555325,0
122.2612909501405,7.596162949961695,1.0,30.3,53.0,404.55777,0
124.99461335014178,7.754495649961768,1.0,33.0,101.0,282.44412,0
123.30295345014099,7.9378282499618535,1.0,31.0,80.0,419.06955,0
125.21127915014188,8.154494049961954,1.0,29.7,142.0,766.11096,0
121.5946269501402,17.487790049966293,2.0,34.5,24.0,90.17916,0
120.64463075013975,18.38778644996671,2.0,30.4,59.0,494.5401,0
121.99462535014038,10.51281794996305,2.0,32.7,17.0,74.96868,0
123.336286650141,7.5461631499616715,1.0,32.8,75.0,4.77439,0
121.11962885013997,13.962804149964654,2.0,31.2,31.0,367.7423,0
123.7446183501412,12.054478449963767,1.0,33.6,73.0,20.77499,0
123.58628565014112,10.062819749962841,1.0,32.0,60.0,358.2597,0
124.3946157501415,7.396163749961602,1.0,33.5,108.0,95.43206,0
122.14462475014045,17.57112304996633,1.0,32.3,49.0,170.97554,0
123.26962025014097,8.129494149961943,1.0,31.7,83.0,377.07104,0
122.61962285014067,8.104494249961931,1.0,32.2,52.0,6.66352,0
125.72794375014212,8.829491349962268,1.0,31.2,213.0,268.54886,0
122.99462135014085,7.854495249961815,1.0,31.6,69.0,238.62746,0
124.21128315014141,10.112819549962865,1.0,32.8,51.0,73.29423,0
121.66129335014023,13.971137449964658,1.0,32.9,50.0,53.520638,0
122.99462135014085,14.054470449964697,1.0,32.5,127.0,15.554378,0
123.30295345014099,13.296140149964344,1.0,32.0,82.0,119.38456,0
122.49462335014061,9.979486749962803,2.0,32.8,20.0,5.315286,0
125.97794275014223,6.9544988499613964,1.0,32.2,115.0,4.182305,0
123.311286750141,10.504484649963047,1.0,30.3,77.0,717.1006,0
125.56961105014204,8.987824049962342,1.0,32.9,180.0,8.525334,0
120.36963185013963,15.254465649965255,2.0,32.4,7.0,317.76135,0
124.23628305014142,7.321164049961567,1.0,33.2,102.0,45.637848,0
122.31962405014053,10.804483449963186,2.0,31.5,32.0,332.0166,0
123.1029542501409,9.704487849962675,1.0,31.0,66.0,540.8903,0
119.2279697501391,10.912816349963236,2.0,31.6,12.0,94.40342,0
120.93629625013989,15.896129749965553,2.0,32.4,12.0,329.69434,0
123.18628725014094,9.337822649962504,1.0,28.5,78.0,1033.4252,0
121.44462755014013,14.137803449964736,1.0,31.6,44.0,262.08804,0
124.11961685014137,13.596138949964484,1.0,31.8,163.0,6.5421963,0
121.06962905013995,14.687801249964991,2.0,34.3,15.0,66.28165,0
126.1196088501423,7.312830749961563,1.0,29.5,150.0,679.16736,0
125.86960985014218,9.47948874996257,1.0,31.6,149.0,142.46176,0
123.19462055014094,10.171152649962892,1.0,30.8,70.0,570.29584,0
121.43629425014012,17.11279154996612,2.0,33.9,40.0,138.36026,0
125.81961005014216,8.879491149962291,1.0,30.1,207.0,481.09103,0
122.51962325014063,9.687821249962667,2.0,31.8,24.0,254.51552,0
121.01129595013992,16.529460549965847,2.0,26.9,33.0,1245.7395,0
123.1112875501409,7.804495449961792,1.0,31.9,71.0,139.25972,0
120.9529628501399,14.421135649964867,3.0,34.6,8.0,13.6652975,0
121.15296205013999,16.996125349966064,15.0,24.0,77.0,1564.085,0
122.52795655014063,9.579488349962617,2.0,31.0,26.0,422.47205,0
126.27794155014237,8.012827949961888,1.0,29.9,162.0,446.0597,0
121.28629485014005,17.0711250499661,1.0,30.9,64.0,480.08557,0
122.05295845014041,17.896121749966483,1.0,31.5,55.0,341.8969,0
126.28627485014238,7.304497449961559,15.0,22.1,208.0,2162.2388,0
125.486278050142,8.14616074996195,1.0,29.1,179.0,646.78467,0
124.78628085014168,6.929498949961385,1.0,33.2,90.0,8.86475,0
124.51961525014156,12.487810049963969,1.0,32.0,128.0,33.62205,0
124.12795015014137,7.896161749961834,15.0,26.9,113.0,1672.8676,0
119.6696346501393,11.121148849963333,2.0,32.1,11.0,28.975002,0
122.83628865014077,14.21280314996477,1.0,30.6,123.0,392.1221,0
124.8196140501417,5.979502749960943,1.0,27.6,117.0,1214.8933,0
120.46963145013967,15.762796949965491,2.0,35.3,8.0,13.634098,0
122.06129175014041,17.97945474996652,1.0,32.2,41.0,176.63606,0
123.05295445014087,9.41282234996254,1.0,31.8,55.0,323.7413,0
118.5779723501388,9.621154849962636,2.0,30.0,20.0,435.6369,0
123.21962045014095,8.121160849961939,1.0,31.9,83.0,254.59552,0
122.16962465014046,11.571147049963542,1.0,29.9,65.0,494.74002,0
122.8862884501408,10.354485249962977,2.0,33.3,43.0,8.033995,0
125.41961165014197,7.179497949961501,1.0,31.6,103.0,354.23553,0
116.97797875013805,7.92949494996185,1.0,31.3,63.0,104.13173,0
121.75295965014027,16.79612614996597,1.0,34.8,50.0,59.096203,0
123.23628705014096,13.537805849964457,1.0,33.1,64.0,14.276977,0
122.70295585014071,11.054482449963302,2.0,32.8,54.0,74.635025,0
120.86129655013985,18.42945294996673,1.0,27.1,114.0,1075.2234,0
124.3862824501415,8.196160549961974,1.0,32.0,87.0,285.53162,0
122.48629005014061,10.896149749963229,1.0,33.1,49.0,61.63285,0
122.4696234501406,14.187803249964759,1.0,31.7,91.0,150.4972,0
125.41127835014197,8.054494449961908,1.0,29.2,170.0,697.5161,0
120.86129655013985,16.896125749966018,12.0,23.9,31.0,1712.4401,0
123.7529516501412,7.921161649961846,1.0,33.3,110.0,13.125216,0
125.06127975014181,12.204477849963837,1.0,30.2,164.0,283.18256,0
124.06128375014134,9.679487949962663,1.0,32.3,55.0,178.35597,0
124.4029490501415,6.879499149961362,1.0,33.6,98.0,130.5453,0
123.12795415014091,9.204489849962442,1.0,29.7,62.0,821.9638,0
120.77796355013982,16.154462049965673,2.0,32.8,7.0,211.81879,0
122.78628885014075,11.454480849963488,1.0,33.2,70.0,14.887978,0
120.91129635013988,12.937808249964178,2.0,32.3,27.0,405.77805,0
123.30295345014099,10.262818949962934,1.0,33.2,69.0,57.5289,0
121.17796195014,17.99612134996653,2.0,32.0,34.0,239.79922,0
120.76963025013981,12.837808649964131,2.0,33.6,16.0,3.6759026,0
121.18629525014,14.571135049964937,2.0,32.9,20.0,211.75629,0
121.78629285014028,17.712789149966397,3.0,34.4,20.0,122.04531,0
124.81128075014169,6.379501149961129,1.0,33.2,77.0,186.7601,0
124.47794875014154,6.721166449961288,1.0,33.5,92.0,138.95848,0
121.3946277501401,18.154454049966603,2.0,33.1,37.0,102.451614,0
121.22796175014003,13.146140749964275,1.0,32.2,47.0,205.1352,0
125.12794615014184,6.512833949961191,1.0,27.8,117.0,1183.732,0
123.48628605014108,8.121160849961939,1.0,33.1,96.0,47.499096,0
121.36962785014009,16.33779464996576,1.0,29.9,61.0,690.70917,0
123.91128435014127,11.971145449963728,1.0,33.4,83.0,74.46389,0
125.477944750142,10.079486349962849,1.0,31.2,145.0,4.8310986,0
122.75295565014073,14.179469949964755,1.0,32.3,112.0,31.5414,0
122.77795555014075,14.25446964996479,1.0,32.5,119.0,7.7482457,0
120.81963005013984,16.57946034996587,2.0,28.1,15.0,1050.1282,0
122.2529576501405,18.25445364996665,1.0,31.0,64.0,351.53168,0
120.45296485013967,17.321124049966215,2.0,33.2,4.0,72.90991,0
120.33629865013961,15.337798649965293,2.0,31.7,6.0,404.5401,0
121.10296225013997,18.604452249966812,1.0,32.4,64.0,60.03234,0
124.36961585014149,7.904495049961838,1.0,31.8,103.0,711.8764,0
120.61963085013974,16.137795449965665,2.0,32.4,5.0,395.60672,0
121.13629545013998,18.079454349966568,2.0,30.4,80.0,556.46423,0
123.49461935014108,9.771154249962706,1.0,32.0,60.0,254.10559,0
124.4112823501415,8.179493949961966,1.0,31.8,87.0,302.37152,0
122.41962365014058,14.312802749964817,1.0,32.2,89.0,2.4661222,0
120.81129675013983,17.02945854996608,2.0,27.6,40.0,1083.1592,0
123.73628505014119,8.254493649962,1.0,31.8,106.0,499.6579,0
121.30296145014006,18.06278774996656,2.0,31.4,50.0,325.70892,0
122.6862892501407,11.346147949963438,1.0,33.0,68.0,39.779335,0
120.62796415013975,16.396127749965785,2.0,27.5,7.0,1162.5756,0
125.72794375014212,7.754495649961768,1.0,31.9,163.0,104.7365,0
121.87795915014033,17.771122249966425,2.0,31.0,55.0,488.4139,0
126.1279421501423,6.4878340499611795,1.0,31.1,136.0,226.0807,0
121.76129295014027,13.921137649964635,1.0,32.6,53.0,37.49963,0
122.26962425014051,17.321124049966215,1.0,33.4,61.0,28.392277,0
125.06127975014181,11.337814649963434,1.0,31.7,158.0,26.639278,0
122.31129075014053,7.454496849961629,1.0,32.0,56.0,104.78458,0
121.15296205013999,12.462810149963957,2.0,32.8,19.0,289.07697,0
117.2863108501382,8.496159349962113,2.0,31.3,40.0,159.09308,0
124.35294925014148,7.4794967499616405,1.0,33.0,110.0,269.62576,0
125.57794435014205,10.304485449962954,1.0,31.3,146.0,75.56639,0
120.7529636501398,16.90445904996602,2.0,30.1,22.0,683.506,0
121.93629225014035,16.454460849965812,1.0,29.0,121.0,785.5602,0
124.79461415014168,6.087835649960994,1.0,28.6,109.0,1069.0294,0
119.13630345013905,10.221152449962915,2.0,31.0,17.0,223.83484,0
120.56129775013972,16.68779324996592,2.0,31.2,7.0,378.07285,0
121.31962805014007,14.371135849964844,2.0,32.5,20.0,1.0501931,0
124.46961545014153,12.387810449963922,1.0,31.0,129.0,189.0941,0
122.09462495014043,13.896137749964623,1.0,32.5,61.0,46.417595,0
122.55295645014064,11.07114904996331,1.0,32.9,58.0,62.361908,0
119.027970550139,5.354505249960653,1.0,31.6,122.0,12.8548975,0
122.72795575014072,7.946161549961857,1.0,31.5,61.0,225.5279,0
120.91129635013988,12.87947514996415,2.0,33.7,22.0,70.47194,0
122.80295545014076,14.171136649964751,1.0,32.3,118.0,35.613842,0
123.27795355014098,10.237819049962923,1.0,31.9,71.0,363.7383,0
122.2612909501405,13.762804949964561,1.0,31.9,58.0,151.58063,0
120.63629745013975,15.65446404996544,3.0,35.5,7.0,19.276335,0
122.11129155014044,11.596146949963554,1.0,31.6,75.0,171.40547,0
122.16962465014046,16.637793449965898,1.0,29.7,129.0,664.1204,0
126.40294105014243,7.487830049961644,1.0,27.7,157.0,893.08105,0
122.0362918501404,16.862792549966002,1.0,34.0,72.0,110.49084,0
124.8196140501417,8.021161249961892,15.0,26.6,145.0,1762.8237,0
123.86128455014125,13.95447084996465,1.0,31.7,157.0,5.089649,0
121.3946277501401,14.837800649965061,1.0,27.9,52.0,864.06665,0
125.17794595014186,8.40449304996207,1.0,28.7,155.0,916.2146,0
120.91129635013988,14.087803649964712,2.0,30.9,23.0,479.91302,0
124.99461335014178,8.262826949962005,1.0,30.7,112.0,788.67316,0
122.15295805014046,16.271128249965727,1.0,32.9,148.0,39.27482,0
124.74461435014166,7.637829449961714,1.0,32.8,104.0,496.4212,0
123.63628545014114,7.862828549961819,1.0,32.9,93.0,82.44179,0
120.81129675013983,15.362798549965305,3.0,34.4,4.0,11.493279,0
120.60296425013973,16.98779204996606,2.0,29.0,21.0,824.5712,0
121.65296005014022,18.304453449966672,2.0,33.5,31.0,1.4800432,0
125.38627845014196,7.829495349961803,1.0,30.5,148.0,451.40842,0
119.96963345013944,5.862836549960889,1.0,31.4,94.0,0.53601635,0
121.97795875014037,16.229461749965708,1.0,31.1,145.0,399.89636,0
121.33629465014008,13.062807749964236,2.0,32.6,43.0,86.42302,0
122.80295545014076,14.021137249964681,1.0,27.2,120.0,982.55115,0
123.49461935014108,7.862828549961819,1.0,33.1,78.0,8.405228,0
120.84462995013985,15.112799549965189,2.0,34.3,8.0,3.7228277,0
125.85294325014218,7.579496349961687,1.0,32.1,138.0,44.07703,0
124.86128055014171,8.271160249962008,1.0,30.5,105.0,849.5577,0
123.5446191501411,9.129490149962407,2.0,32.3,53.0,78.44459,0
125.01127995014178,10.904483049963233,1.0,31.9,161.0,6.699847,0
120.46963145013967,16.079462349965638,2.0,35.4,8.0,25.439264,0
125.60294425014206,6.371167849961125,1.0,31.4,110.0,351.72812,0
123.62795215014114,7.854495249961815,1.0,33.0,94.0,26.363174,0
122.13629145014045,7.154498049961489,1.0,29.2,64.0,668.0352,0
119.79463415013936,16.14612874996567,2.0,33.5,2.0,77.22835,0
121.15296205013999,13.862804549964608,2.0,33.1,29.0,184.55148,0
125.00294665014178,8.421159649962078,1.0,29.6,122.0,781.7197,0
126.1362754501423,7.121164849961474,1.0,28.8,151.0,762.5672,0
123.64461875014115,12.562809749964003,1.0,31.8,91.0,234.46445,0
124.45294885014152,8.004494649961885,1.0,30.5,106.0,963.3264,0
118.46130615013874,9.421155649962543,2.0,32.7,17.0,65.669136,0
124.10295025014136,12.604476249964023,1.0,32.3,120.0,20.150236,0
123.03628785014087,14.079470349964708,1.0,32.4,131.0,8.132578,0
121.21962845014002,12.737809049964085,2.0,26.9,43.0,1368.9994,0
121.86962585014032,15.021133249965146,1.0,32.3,85.0,19.732756,0
123.14462075014092,9.537821849962597,1.0,32.9,56.0,3.4941978,0
124.43628225014152,6.087835649960994,1.0,32.9,84.0,15.998102,0
125.9029430501422,9.054490449962373,1.0,31.4,171.0,128.67993,0
122.74462235014073,8.012827949961888,1.0,31.9,62.0,228.7635,0
125.64461075014208,9.171156649962427,1.0,27.6,215.0,1067.3247,0
123.327953350141,13.162807349964282,1.0,31.6,87.0,145.84691,0
124.37794915014149,7.062831749961447,1.0,33.8,100.0,2.1942403,0
121.92795895014035,6.462834149961168,1.0,31.3,75.0,54.917774,0
122.0279585501404,10.779483549963174,2.0,33.1,23.0,40.79153,0
123.98628405014131,9.612821549962632,1.0,32.7,51.0,41.554466,0
121.24462835014003,15.162799349965212,1.0,30.4,37.0,376.3153,0
124.76961425014167,10.796150149963182,1.0,31.5,142.0,6.7339883,0
122.11129155014044,7.037831849961435,1.0,31.0,57.0,250.68556,0
124.51961525014156,7.196164549961509,1.0,34.0,104.0,17.188808,0
117.68630925013838,8.696158549962206,2.0,32.3,25.0,24.513391,0
122.10295825014043,17.09612494996611,1.0,32.3,68.0,244.29103,0
121.48629405014015,13.079474349964244,2.0,32.2,45.0,120.83115,0
125.30294545014192,11.912812349963701,1.0,30.9,171.0,129.23601,0
124.59461495014159,12.29614414996388,1.0,31.4,132.0,115.32454,0
125.57794435014205,7.562829749961679,1.0,32.1,139.0,107.142715,0
123.327953350141,13.637805449964503,1.0,30.9,101.0,330.90308,0
